id_venda,data,produto,categoria,quantidade,preco_unitario,valor_total,vendedor,cidade
1128,2026-01-20,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Carlos,Porto Alegre
1129,2025-11-29,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Carlos,São Paulo
1130,2025-08-03,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Eduardo,Curitiba
1131,2025-02-21,Monitor 24pol,Eletrônicos,1,890.0,890.0,Carlos,Curitiba
1132,2025-10-29,Headset RGB,Eletrônicos,1,250.0,250.0,Diana,Belo Horizonte
1133,2025-04-22,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Carlos,São Paulo
1134,2025-09-23,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Diana,Belo Horizonte
1135,2025-08-22,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Diana,Porto Alegre
1136,2025-06-20,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Diana,São Paulo
1137,2025-09-08,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Eduardo,São Paulo
1138,2025-02-16,Webcam HD,Eletrônicos,1,180.0,180.0,Bruno,Belo Horizonte
1139,2025-10-27,Webcam HD,Eletrônicos,2,180.0,360.0,Eduardo,Curitiba
1140,2025-09-26,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Eduardo,Curitiba
1141,2025-12-28,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Ana,Porto Alegre
1142,2025-07-26,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Carlos,Belo Horizonte
1143,2025-09-19,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Eduardo,Rio de Janeiro
1144,2025-05-28,Webcam HD,Eletrônicos,1,180.0,180.0,Eduardo,Porto Alegre
1145,2025-05-17,Webcam HD,Eletrônicos,2,180.0,360.0,Carlos,Porto Alegre
1146,2026-01-07,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Diana,Curitiba
1147,2025-09-13,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Ana,Rio de Janeiro
1148,2025-12-07,Monitor 24pol,Eletrônicos,1,890.0,890.0,Eduardo,Porto Alegre
1149,2026-02-05,Webcam HD,Eletrônicos,3,180.0,540.0,Ana,São Paulo
1150,2025-03-02,Monitor 24pol,Eletrônicos,1,890.0,890.0,Carlos,Curitiba
1151,2025-09-04,Webcam HD,Eletrônicos,2,180.0,360.0,Ana,Rio de Janeiro
1152,2026-01-28,Webcam HD,Eletrônicos,1,180.0,180.0,Diana,Curitiba
1153,2026-01-19,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Eduardo,Rio de Janeiro
1154,2025-09-13,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Ana,Belo Horizonte
1155,2025-10-10,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Ana,Rio de Janeiro
1156,2025-03-03,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Bruno,Porto Alegre
1157,2025-04-13,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Ana,Porto Alegre
1158,2025-11-05,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Eduardo,São Paulo
1159,2025-06-26,Headset RGB,Eletrônicos,3,250.0,750.0,Diana,São Paulo
1160,2026-02-03,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Ana,São Paulo
1161,2025-08-23,Webcam HD,Eletrônicos,2,180.0,360.0,Bruno,São Paulo
1162,2025-08-29,Webcam HD,Eletrônicos,1,180.0,180.0,Diana,Rio de Janeiro
1163,2025-08-17,Webcam HD,Eletrônicos,2,180.0,360.0,Eduardo,Belo Horizonte
1164,2025-08-11,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Ana,Rio de Janeiro
1165,2025-05-21,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Ana,Porto Alegre
1166,2025-04-23,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Eduardo,São Paulo
1167,2025-04-27,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Carlos,Belo Horizonte
1168,2025-12-07,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Bruno,Porto Alegre
1169,2025-04-02,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Ana,Curitiba
1170,2025-04-05,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Carlos,São Paulo
1171,2025-08-23,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Ana,Curitiba
1172,2025-03-15,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Diana,Porto Alegre
1173,2025-06-06,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Diana,Belo Horizonte
1174,2025-11-08,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Bruno,Rio de Janeiro
1175,2025-05-19,Webcam HD,Eletrônicos,3,180.0,540.0,Bruno,Curitiba
1176,2025-09-13,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Ana,Porto Alegre
1177,2025-06-03,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Diana,Belo Horizonte
1178,2025-03-15,Monitor 24pol,Eletrônicos,1,890.0,890.0,Carlos,Rio de Janeiro
1179,2025-07-31,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Ana,Belo Horizonte
1180,2025-10-26,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Bruno,Porto Alegre
1181,2025-11-17,Webcam HD,Eletrônicos,1,180.0,180.0,Ana,Rio de Janeiro
1182,2025-08-28,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Bruno,Porto Alegre
1183,2026-02-04,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Eduardo,Curitiba
1184,2026-02-09,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Carlos,São Paulo
1185,2026-01-04,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Ana,Curitiba
1186,2025-10-16,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Diana,Belo Horizonte
1187,2025-10-17,Webcam HD,Eletrônicos,1,180.0,180.0,Bruno,Porto Alegre
1188,2025-02-15,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Carlos,Belo Horizonte
1189,2026-01-11,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Bruno,Porto Alegre
1190,2026-01-17,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Eduardo,São Paulo
1191,2025-04-19,Webcam HD,Eletrônicos,3,180.0,540.0,Ana,Rio de Janeiro
1192,2025-08-31,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Eduardo,Curitiba
1193,2025-07-18,Webcam HD,Eletrônicos,1,180.0,180.0,Diana,Rio de Janeiro
1194,2025-06-28,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Diana,Porto Alegre
1195,2025-10-08,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Eduardo,Rio de Janeiro
1196,2025-09-07,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Eduardo,Rio de Janeiro
1197,2025-04-05,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Ana,Curitiba
1198,2025-08-12,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Eduardo,Belo Horizonte
1199,2025-06-29,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Carlos,Belo Horizonte
1200,2026-01-20,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Diana,Belo Horizonte
1201,2025-05-06,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Eduardo,Rio de Janeiro
1202,2025-02-18,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Ana,São Paulo
1203,2025-12-07,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Eduardo,Rio de Janeiro
1204,2025-05-18,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Bruno,São Paulo
1205,2025-02-19,Webcam HD,Eletrônicos,3,180.0,540.0,Carlos,Porto Alegre
1206,2025-05-01,Webcam HD,Eletrônicos,1,180.0,180.0,Ana,São Paulo
1207,2025-11-19,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Bruno,São Paulo
1208,2025-08-17,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Bruno,Curitiba
1209,2025-11-12,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Bruno,Curitiba
1210,2025-12-12,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Ana,São Paulo
1211,2025-04-18,Headset RGB,Eletrônicos,2,250.0,500.0,Diana,Rio de Janeiro
1212,2025-10-05,Webcam HD,Eletrônicos,1,180.0,180.0,Ana,Rio de Janeiro
1213,2026-01-29,Monitor 24pol,Eletrônicos,1,890.0,890.0,Diana,Porto Alegre
1214,2025-08-24,Webcam HD,Eletrônicos,2,180.0,360.0,Bruno,Curitiba
1215,2025-03-04,Headset RGB,Eletrônicos,1,250.0,250.0,Bruno,Curitiba
1216,2025-07-17,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Diana,Rio de Janeiro
1217,2025-08-01,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Ana,Curitiba
1218,2025-12-01,Headset RGB,Eletrônicos,2,250.0,500.0,Eduardo,Belo Horizonte
1219,2026-01-27,Webcam HD,Eletrônicos,3,180.0,540.0,Carlos,São Paulo
1220,2025-08-24,Headset RGB,Eletrônicos,3,250.0,750.0,Diana,Curitiba
1221,2025-04-26,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Eduardo,Rio de Janeiro
1222,2025-08-29,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Eduardo,Rio de Janeiro
1223,2025-09-23,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Carlos,Belo Horizonte
1224,2025-12-29,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Eduardo,Rio de Janeiro
1225,2025-05-18,Webcam HD,Eletrônicos,1,180.0,180.0,Ana,Curitiba
1226,2025-05-29,Headset RGB,Eletrônicos,3,250.0,750.0,Diana,São Paulo
1227,2025-10-03,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Diana,São Paulo
1228,2025-06-09,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Diana,Rio de Janeiro
1229,2025-07-03,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Ana,Rio de Janeiro
1230,2025-06-10,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Ana,Rio de Janeiro
1231,2025-07-07,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Carlos,São Paulo
1232,2025-07-22,Webcam HD,Eletrônicos,3,180.0,540.0,Eduardo,Curitiba
1233,2025-05-21,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Diana,Belo Horizonte
1234,2025-11-25,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Ana,Rio de Janeiro
1235,2025-06-04,Webcam HD,Eletrônicos,1,180.0,180.0,Diana,São Paulo
1236,2025-07-14,Headset RGB,Eletrônicos,1,250.0,250.0,Diana,São Paulo
1237,2025-10-11,Headset RGB,Eletrônicos,2,250.0,500.0,Bruno,Porto Alegre
1238,2025-06-09,Headset RGB,Eletrônicos,1,250.0,250.0,Carlos,São Paulo
1239,2025-07-01,Webcam HD,Eletrônicos,1,180.0,180.0,Diana,Belo Horizonte
1240,2025-03-14,Headset RGB,Eletrônicos,1,250.0,250.0,Eduardo,Curitiba
1241,2025-07-26,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Ana,Belo Horizonte
1242,2025-05-30,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Diana,Rio de Janeiro
1243,2025-08-08,Webcam HD,Eletrônicos,3,180.0,540.0,Diana,Curitiba
1244,2025-07-21,Headset RGB,Eletrônicos,3,250.0,750.0,Eduardo,Belo Horizonte
1245,2025-03-10,Monitor 24pol,Eletrônicos,1,890.0,890.0,Bruno,Curitiba
1246,2025-03-11,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Ana,Porto Alegre
1247,2025-05-14,Monitor 24pol,Eletrônicos,1,890.0,890.0,Diana,Belo Horizonte
1248,2025-06-02,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Diana,Belo Horizonte
1249,2025-04-02,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Diana,São Paulo
1250,2025-06-02,Headset RGB,Eletrônicos,1,250.0,250.0,Bruno,Curitiba
1251,2026-02-06,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Diana,São Paulo
1252,2025-03-27,Monitor 24pol,Eletrônicos,1,890.0,890.0,Eduardo,Porto Alegre
1253,2025-09-11,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Bruno,Rio de Janeiro
1254,2025-03-09,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Carlos,São Paulo
1255,2025-04-10,Webcam HD,Eletrônicos,2,180.0,360.0,Ana,Curitiba
1256,2025-05-11,Monitor 24pol,Eletrônicos,1,890.0,890.0,Bruno,Curitiba
1257,2025-07-13,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Eduardo,Belo Horizonte
1258,2025-11-02,Headset RGB,Eletrônicos,2,250.0,500.0,Bruno,Porto Alegre
1259,2025-05-02,Headset RGB,Eletrônicos,2,250.0,500.0,Eduardo,Belo Horizonte
1260,2025-07-10,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Eduardo,São Paulo
1261,2026-02-06,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Bruno,Porto Alegre
1262,2025-03-06,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Ana,Curitiba
1263,2026-01-15,Headset RGB,Eletrônicos,3,250.0,750.0,Ana,Belo Horizonte
1264,2025-12-18,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Carlos,Rio de Janeiro
1265,2026-01-02,Webcam HD,Eletrônicos,1,180.0,180.0,Eduardo,Porto Alegre
1266,2025-06-06,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Carlos,Rio de Janeiro
1267,2025-06-06,Webcam HD,Eletrônicos,1,180.0,180.0,Carlos,Belo Horizonte
1268,2025-03-02,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Bruno,Belo Horizonte
1269,2025-10-19,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Bruno,Rio de Janeiro
1270,2025-09-12,Headset RGB,Eletrônicos,3,250.0,750.0,Diana,Curitiba
1271,2025-10-13,Headset RGB,Eletrônicos,3,250.0,750.0,Ana,Porto Alegre
1272,2026-01-12,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Bruno,Belo Horizonte
1273,2025-08-18,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Bruno,Curitiba
1274,2025-07-10,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Diana,Belo Horizonte
1275,2025-04-06,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Diana,Porto Alegre
1276,2025-09-06,Webcam HD,Eletrônicos,3,180.0,540.0,Carlos,Belo Horizonte
1277,2026-01-17,Headset RGB,Eletrônicos,3,250.0,750.0,Diana,Rio de Janeiro
1278,2026-01-31,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Diana,Rio de Janeiro
1279,2025-03-31,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Bruno,Belo Horizonte
1280,2025-09-15,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Ana,Curitiba
1281,2025-03-30,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Diana,Rio de Janeiro
1282,2025-08-08,Headset RGB,Eletrônicos,3,250.0,750.0,Diana,Porto Alegre
1283,2025-08-15,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Carlos,São Paulo
1284,2025-04-02,Headset RGB,Eletrônicos,1,250.0,250.0,Diana,Porto Alegre
1285,2025-07-18,Headset RGB,Eletrônicos,1,250.0,250.0,Bruno,Porto Alegre
1286,2025-10-04,Webcam HD,Eletrônicos,3,180.0,540.0,Ana,Belo Horizonte
1287,2025-07-05,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Eduardo,Belo Horizonte
1288,2025-08-08,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Bruno,Porto Alegre
1289,2025-07-19,Webcam HD,Eletrônicos,2,180.0,360.0,Eduardo,Belo Horizonte
1290,2025-06-29,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Ana,Curitiba
1291,2025-12-27,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Carlos,São Paulo
1292,2025-02-19,Webcam HD,Eletrônicos,3,180.0,540.0,Bruno,São Paulo
1293,2025-04-06,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Eduardo,Belo Horizonte
1294,2025-06-27,Webcam HD,Eletrônicos,3,180.0,540.0,Diana,Belo Horizonte
1295,2025-10-14,Monitor 24pol,Eletrônicos,1,890.0,890.0,Ana,Belo Horizonte
1296,2025-05-19,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Ana,São Paulo
1297,2025-07-09,Monitor 24pol,Eletrônicos,1,890.0,890.0,Eduardo,São Paulo
1298,2025-10-20,Headset RGB,Eletrônicos,1,250.0,250.0,Bruno,Belo Horizonte
1299,2026-01-20,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Bruno,São Paulo
1300,2025-05-21,Webcam HD,Eletrônicos,3,180.0,540.0,Diana,Belo Horizonte
1301,2025-09-22,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Diana,São Paulo
1302,2025-05-10,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Carlos,Rio de Janeiro
1303,2025-04-21,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Carlos,Belo Horizonte
1304,2025-08-10,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Ana,Rio de Janeiro
1305,2025-08-04,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Ana,Rio de Janeiro
1306,2025-12-09,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Eduardo,Porto Alegre
1307,2025-06-25,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Bruno,São Paulo
1308,2025-07-06,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Bruno,Curitiba
1309,2026-01-30,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Diana,Belo Horizonte
1310,2025-03-04,Headset RGB,Eletrônicos,2,250.0,500.0,Diana,Curitiba
1311,2025-09-27,Webcam HD,Eletrônicos,2,180.0,360.0,Carlos,Porto Alegre
1312,2025-05-25,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Carlos,Belo Horizonte
1313,2025-03-05,Headset RGB,Eletrônicos,1,250.0,250.0,Carlos,São Paulo
1314,2025-08-01,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Eduardo,Belo Horizonte
1315,2025-10-01,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Eduardo,Porto Alegre
1316,2025-05-18,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Diana,Rio de Janeiro
1317,2025-06-20,Monitor 24pol,Eletrônicos,1,890.0,890.0,Carlos,São Paulo
1318,2025-03-29,Monitor 24pol,Eletrônicos,1,890.0,890.0,Diana,Belo Horizonte
1319,2025-04-18,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Ana,Belo Horizonte
1320,2025-12-04,Monitor 24pol,Eletrônicos,1,890.0,890.0,Diana,Porto Alegre
1321,2025-02-24,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Eduardo,São Paulo
1322,2025-04-30,Headset RGB,Eletrônicos,3,250.0,750.0,Bruno,São Paulo
1323,2025-11-07,Monitor 24pol,Eletrônicos,1,890.0,890.0,Eduardo,Rio de Janeiro
1324,2025-02-27,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Bruno,Belo Horizonte
1325,2025-10-23,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Bruno,Belo Horizonte
1326,2025-11-13,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Diana,São Paulo
1327,2025-08-27,Headset RGB,Eletrônicos,1,250.0,250.0,Carlos,Porto Alegre
1328,2025-07-21,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Eduardo,Porto Alegre
1329,2025-05-04,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Bruno,Porto Alegre
1330,2025-06-29,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Carlos,Belo Horizonte
1331,2025-10-30,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Carlos,Porto Alegre
1332,2025-11-30,Webcam HD,Eletrônicos,3,180.0,540.0,Eduardo,Rio de Janeiro
1333,2025-09-11,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Eduardo,Porto Alegre
1334,2025-06-26,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Eduardo,Curitiba
1335,2025-08-08,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Diana,Curitiba
1336,2025-06-24,Webcam HD,Eletrônicos,2,180.0,360.0,Bruno,Porto Alegre
1337,2026-02-11,Webcam HD,Eletrônicos,3,180.0,540.0,Eduardo,São Paulo
1338,2025-11-18,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Carlos,Belo Horizonte
1339,2025-10-15,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Carlos,Belo Horizonte
1340,2026-01-12,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Carlos,Rio de Janeiro
1341,2026-02-09,Headset RGB,Eletrônicos,2,250.0,500.0,Eduardo,Rio de Janeiro
1342,2025-03-24,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Carlos,São Paulo
1343,2025-11-19,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Carlos,Porto Alegre
1344,2025-02-11,Notebook Gamer,Eletrônicos,1,4500.0,4500.0,Carlos,Curitiba
1345,2025-08-02,Webcam HD,Eletrônicos,1,180.0,180.0,Carlos,Porto Alegre
1346,2025-11-22,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Diana,Belo Horizonte
1347,2025-03-09,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Eduardo,Curitiba
1348,2025-08-25,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Carlos,São Paulo
1349,2025-03-24,Monitor 24pol,Eletrônicos,1,890.0,890.0,Bruno,Rio de Janeiro
1350,2025-09-25,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Ana,Porto Alegre
1351,2025-05-05,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Carlos,Rio de Janeiro
1352,2025-05-27,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Ana,Belo Horizonte
1353,2025-10-01,Cadeira Ergonômica,Móveis,3,1200.0,3600.0,Bruno,Porto Alegre
1354,2025-08-08,Webcam HD,Eletrônicos,3,180.0,540.0,Carlos,Belo Horizonte
1355,2025-12-19,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Bruno,Porto Alegre
1356,2025-06-14,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Carlos,Porto Alegre
1357,2025-05-17,Headset RGB,Eletrônicos,1,250.0,250.0,Bruno,Porto Alegre
1358,2025-03-24,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Carlos,Porto Alegre
1359,2025-09-20,Cadeira Ergonômica,Móveis,1,1200.0,1200.0,Carlos,Belo Horizonte
1360,2025-06-27,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Bruno,Rio de Janeiro
1361,2026-01-20,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Bruno,Curitiba
1362,2025-09-09,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Eduardo,Rio de Janeiro
1363,2026-01-22,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Ana,Curitiba
1364,2025-05-25,Monitor 24pol,Eletrônicos,1,890.0,890.0,Eduardo,Belo Horizonte
1365,2025-05-26,Webcam HD,Eletrônicos,1,180.0,180.0,Bruno,São Paulo
1366,2025-08-02,Teclado Mecânico,Eletrônicos,1,350.0,350.0,Diana,Porto Alegre
1367,2025-06-28,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Eduardo,São Paulo
1368,2026-02-04,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Eduardo,Porto Alegre
1369,2025-09-11,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Bruno,Belo Horizonte
1370,2025-06-09,Monitor 24pol,Eletrônicos,1,890.0,890.0,Ana,Curitiba
1371,2025-06-03,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Bruno,Belo Horizonte
1372,2025-08-13,Webcam HD,Eletrônicos,3,180.0,540.0,Bruno,Curitiba
1373,2025-12-18,Monitor 24pol,Eletrônicos,2,890.0,1780.0,Bruno,Belo Horizonte
1374,2025-11-30,Webcam HD,Eletrônicos,1,180.0,180.0,Bruno,São Paulo
1375,2025-03-16,Monitor 24pol,Eletrônicos,1,890.0,890.0,Carlos,Curitiba
1376,2025-08-16,Teclado Mecânico,Eletrônicos,2,350.0,700.0,Carlos,Belo Horizonte
1377,2025-07-12,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Carlos,Belo Horizonte
1378,2025-06-25,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Carlos,São Paulo
1379,2025-08-24,Webcam HD,Eletrônicos,1,180.0,180.0,Carlos,Porto Alegre
1380,2025-05-04,Webcam HD,Eletrônicos,3,180.0,540.0,Eduardo,Porto Alegre
1381,2025-06-13,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Diana,Belo Horizonte
1382,2026-01-31,Mouse Sem Fio,Eletrônicos,3,120.0,360.0,Diana,Rio de Janeiro
1383,2025-02-22,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Ana,Belo Horizonte
1384,2025-08-24,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Ana,Curitiba
1385,2025-03-20,Cadeira Ergonômica,Móveis,2,1200.0,2400.0,Diana,São Paulo
1386,2025-06-18,Headset RGB,Eletrônicos,2,250.0,500.0,Eduardo,Curitiba
1387,2025-08-04,Monitor 24pol,Eletrônicos,3,890.0,2670.0,Diana,São Paulo
1388,2025-10-14,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Diana,Belo Horizonte
1389,2025-09-17,Headset RGB,Eletrônicos,1,250.0,250.0,Eduardo,São Paulo
1390,2025-10-28,Headset RGB,Eletrônicos,2,250.0,500.0,Ana,Belo Horizonte
1391,2025-07-28,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Diana,Porto Alegre
1392,2025-11-13,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Diana,Porto Alegre
1393,2025-05-04,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Carlos,Curitiba
1394,2025-07-17,Headset RGB,Eletrônicos,2,250.0,500.0,Ana,Porto Alegre
1395,2025-05-01,Mouse Sem Fio,Eletrônicos,2,120.0,240.0,Ana,Rio de Janeiro
1396,2025-09-08,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Diana,Belo Horizonte
1397,2025-11-02,Monitor 24pol,Eletrônicos,1,890.0,890.0,Diana,São Paulo
1398,2025-07-06,Notebook Gamer,Eletrônicos,3,4500.0,13500.0,Ana,Porto Alegre
1399,2025-11-02,Monitor 24pol,Eletrônicos,1,890.0,890.0,Bruno,Curitiba
1400,2025-12-30,Mouse Sem Fio,Eletrônicos,1,120.0,120.0,Carlos,São Paulo
1401,2025-10-22,Headset RGB,Eletrônicos,1,250.0,250.0,Diana,São Paulo
1402,2025-08-12,Webcam HD,Eletrônicos,3,180.0,540.0,Diana,Porto Alegre
1403,2025-08-26,Notebook Gamer,Eletrônicos,2,4500.0,9000.0,Diana,Porto Alegre
1404,2025-04-01,Headset RGB,Eletrônicos,3,250.0,750.0,Ana,São Paulo
1405,2025-10-13,Teclado Mecânico,Eletrônicos,3,350.0,1050.0,Bruno,Rio de Janeiro
